year,month,day,pressure,humidity,temperature,wind_speed,wind_direction,dew_point,rainfall
2017,6,13,95.27,67.56,31.84,1.72,301.5,22.34,1.47
2017,6,14,95.48,68.94,32.12,4.22,231.12,22.89,7.76
2017,6,15,95.52,74.44,29.51,3.62,285.19,23.34,10.43
2017,6,16,95.44,73.56,30.3,4.76,279.19,23.19,4.33
2017,6,17,95.47,70.56,30.72,3.47,280.38,22.59,1.83
2017,6,18,95.45,68.12,31.36,2.73,273.81,22.2,0
2017,6,19,95.32,66.19,31.42,2.77,268.19,21.56,2.03
2017,6,20,95.32,67.25,30.92,3.1,256.88,21.6,1.47
2017,6,21,95.35,65.75,31.21,4.36,249.19,21.29,0.2
2017,6,22,95.42,68.62,30.3,4.58,257.31,21.9,0.25
2017,6,23,95.4,69.06,30.48,3.05,264.19,21.99,1.67
2017,6,24,95.12,70.19,30.62,2.76,272,21.97,2.18
2017,6,25,94.93,78.12,28.53,3.83,294.25,23.3,2.77
2017,6,26,95.12,77.19,28.1,2.77,251.12,22.54,1.07
2017,6,27,95.15,74.38,28.29,4.73,232.44,21.99,3.18
2017,6,28,95.14,70.44,29.51,2.97,223,21.8,0.63
2017,6,29,95.14,69.69,29.9,4.26,232.88,21.86,0.92
2017,6,30,95.11,70.19,29.55,5.7,243.62,21.84,0.56
2017,7,1,95.12,70.88,28.62,4.75,248.75,21.52,3.65
2017,7,2,95.2,80,27.08,3.61,251.62,22.85,15.82
2017,7,3,95.35,74.88,28.05,3.89,260.06,21.77,3.33
2017,7,4,95.39,73.25,27.99,6.18,261,21.37,0.8
2017,7,5,95.45,75.31,27.32,4.53,260.81,21.59,0.03
2017,7,6,95.48,69.31,29.58,2.83,265.69,21.12,0.01
2017,7,7,95.53,69.44,30.07,4.04,268.12,21.09,0.25
2017,7,8,95.52,66.81,30.22,1.34,279,20.55,0.05
2017,7,9,95.49,66.44,30.73,2,275.88,20.82,0
2017,7,10,95.61,69.81,29.05,1.75,269.38,21.13,3.04
2017,7,11,95.59,74.38,27.76,4.46,266,21.43,2.26
2017,7,12,95.49,71.56,28.76,4.97,262.62,21.34,4.25
2017,7,13,95.32,75.56,27.98,5.37,272.12,22,12.94
2017,7,14,95.22,77.69,27.48,3.67,275.06,22.23,8.88
2017,7,15,95.25,75.88,27.63,4.8,260.38,21.83,5.33
2017,7,16,95.26,75.94,27.48,4.02,260.06,21.65,12.76
2017,7,17,95.21,78.06,27.77,4.81,262.44,22.31,6.1
2017,7,18,95.09,85.5,26.36,4.91,269,23.19,3.9
2017,7,19,94.99,81.69,26.58,3.58,253.81,22.29,1.15
2017,7,20,94.91,81.56,27.54,6.66,258.81,22.96,16.88
2017,7,21,94.97,82.12,26.62,8.65,230.44,22.88,7.03
2017,7,22,95.09,81.25,26.39,3.95,246.75,22.57,6.61
2017,7,23,95.15,81.44,26.15,3.95,249.5,22.43,5.26
2017,7,24,95.21,77.31,26.86,6.55,255.19,21.61,2.63
2017,7,25,95.16,76.69,26.7,3.77,253.06,21.48,0.4
2017,7,26,95.24,75.62,27.31,4.62,256.44,21.38,3.42
2017,7,27,95.34,82.5,25.41,5.91,255.88,21.77,14.87
2017,7,28,95.44,81.88,26.09,4.91,261.56,22.11,2.5
2017,7,29,95.55,79.19,27.22,3.52,253.06,22.08,9.53
2017,7,30,95.6,78.69,27.22,3.27,251.56,21.9,1.22
2017,7,31,95.58,77.12,27.74,2.74,256.25,21.8,0.57
2017,8,1,95.61,76.25,28.02,3.38,256,21.9,1.16
2017,8,2,95.63,74.88,27.96,4.2,249.88,21.47,1.37
2017,8,3,95.46,75.44,27.37,4.52,251.56,21.39,1.72
2017,8,4,95.24,75.25,28.03,3.63,263.25,21.6,0.09
2017,8,5,95.27,74.88,28.36,2.94,276.75,21.79,0
2017,8,6,95.37,77.19,27.24,1.16,282.5,21.56,0
2017,8,7,95.43,74,27.98,2.2,269.44,21.2,0.07
2017,8,8,95.5,80.5,26.12,1.9,274.12,21.84,0.01
2017,8,9,95.51,75,27.85,2.74,260.75,21.47,0.02
2017,8,10,95.51,72.31,28.61,3.98,258.88,21.1,0.03
2017,8,11,95.57,71.69,28.67,3.93,266.69,21.03,0.06
2017,8,12,95.63,74.81,27.15,2.98,258.5,21.12,0.18
2017,8,13,95.69,73.25,27.82,5.06,251.88,20.97,0.47
2017,8,14,95.82,73.75,27.94,2.21,258.88,20.96,1.18
2017,8,15,95.76,72.5,28.64,2.38,283.62,20.91,0.25
2017,8,16,95.63,73.19,28.29,3.16,280.88,20.98,0.34
2017,8,17,95.41,72.12,28.38,2.36,284.31,20.89,0.68
2017,8,18,95.35,77,26.95,1.02,293.44,21.16,7.64
2017,8,19,95.3,78.56,27.49,3.22,306.75,21.95,11.06
2017,8,20,95.08,88.38,25.3,4.75,303,23.05,39.43
2017,8,21,94.97,82.38,26.36,4.76,227.44,22.09,15.09
2017,8,22,95.27,78.56,25.94,3.67,235.75,20.87,0.81
2017,8,23,95.57,78.5,26.9,2.88,274.81,21.44,1.38
2017,8,24,95.55,78.44,27.22,2.64,286.69,21.75,2.48
2017,8,25,95.36,85.94,25.03,1.46,287.06,22.25,8.52
2017,8,26,95.17,85.75,25.88,2.53,292.19,22.96,7.05
2017,8,27,95.08,85.94,25.82,3.66,293.94,22.9,19.91
2017,8,28,94.91,88.56,25.59,3.77,308.31,23.38,17.97
2017,8,29,94.78,87.44,25.12,8.96,216.94,22.82,5.47
2017,8,30,95.09,79.75,26.15,6.62,224.5,21.77,1.91
2017,8,31,95.58,80.12,26.21,2.82,227,21.49,0.06
2017,9,1,95.71,78.88,26.08,1.55,246.19,20.88,0.51
2017,9,2,95.67,79.88,26.43,1.27,251.94,21.3,0.57
2017,9,3,95.7,80.06,26.32,1.55,264.69,21.61,0.08
2017,9,4,95.83,77.56,27.46,2.13,292.81,21.73,0.01
2017,9,5,95.82,77.31,27.65,2.31,301.5,21.7,0.15
2017,9,6,95.72,76.38,27.62,2.55,316.12,21.52,0.01
2017,9,7,95.72,78.94,27.28,2.07,154,22.03,4.7
2017,9,8,95.71,78.94,27.12,2.33,146.94,22.05,7.05
2017,9,9,95.59,76.62,28.57,2.74,127.06,22.85,0.3
2017,9,10,95.61,77.06,28.73,2.02,151.75,23.4,2.82
2017,9,11,95.74,78.62,28.39,2.79,124.94,23.51,4.27
2017,9,12,95.85,82.56,27.15,4.66,118,23.51,21.69
2017,9,13,95.82,80.25,27.4,3.49,241.56,23.02,15.45
2017,9,14,95.71,82.5,27.22,1.88,301.75,23.03,5.88
2017,9,15,95.63,85.25,25.97,2.02,287.44,22.77,36.13
2017,9,16,95.53,83.56,25.87,2.67,275.19,22.19,15.59
2017,9,17,95.5,81.75,26.72,4.34,262.75,22.44,6.5
2017,9,18,95.54,84.06,26.48,4.96,158.75,22.9,7.58
2017,9,19,95.43,81.25,26.13,4.04,95.19,22.32,1.51
2017,9,20,95.4,88.56,24.71,5.26,313.38,22.5,25.69
2017,9,21,95.49,86.62,25.1,2.44,292.75,22.29,14.86
2017,9,22,95.66,83.19,25.19,1.81,275,21.52,0.46
2017,9,23,95.88,81.69,26.02,2.91,297.69,21.64,0.01
2017,9,24,95.94,83.06,26,3.59,331.19,21.94,0
2017,9,25,95.8,82.19,26.1,3.4,327,21.82,0.01
2017,9,26,95.79,82,26.33,3.22,212.75,21.96,0.07
2017,9,27,95.82,80.56,26.05,1.46,240.44,21.63,0.44
2017,9,28,95.74,80.56,26.34,2.28,207.44,21.92,1.19
2017,9,29,95.71,81.75,26.23,2.4,259.25,22.31,3.15
2017,9,30,95.84,78,26.69,2.32,218,21.65,0.17
2017,10,1,95.83,74.19,26.15,3.27,162.88,20.5,0
2017,10,2,95.72,70.94,26.08,2.94,153.69,19.97,0
2017,10,3,95.78,64.69,26.23,4.66,64.88,19.04,0.01
2017,10,4,95.84,62.44,25.44,3.11,106.12,17.87,0
2017,10,5,95.74,66.25,25.27,3.65,48.81,18.2,0
2017,10,6,95.75,79.88,25.05,4.3,99.19,20.8,0.35
2017,10,7,95.67,81.62,26.58,2.58,105.56,22.79,6.47
2017,10,8,95.59,85.69,25.7,2.44,157.25,23.32,23.43
2017,10,9,95.52,84.06,26.05,2.81,144,23,10.37
2017,10,10,95.5,87.25,25.66,3.3,157.06,22.84,4.89
2017,10,11,95.58,84.81,26.15,1.41,105.69,22.75,11.42
2017,10,12,95.65,81.31,26.56,3.91,103.31,22.33,3.06
2017,10,13,95.63,83.25,26.22,3.14,127.06,22.8,1.45
2017,10,14,95.61,82.81,26.11,3.48,128.25,22.71,3.36
2017,10,15,95.7,71.75,27.02,2.62,149.81,21.44,0.05
2017,10,16,95.79,65.06,25.63,4.05,168.12,18.91,0
2017,10,17,95.82,61.88,24.16,3.54,142.5,16.81,0
2017,10,18,95.8,61.06,23.07,3.38,150.31,15.35,0
2017,10,19,95.77,55.75,22.26,4.75,124.12,14.04,0
2017,10,20,95.75,61.81,24.18,4.87,194.62,16.62,0.01
2017,10,21,95.79,70.56,25.86,3.57,281.75,19.58,0.02
2017,10,22,95.88,73.94,25.55,3.12,297.12,19.64,0.09
2017,10,23,96.03,59.44,23.62,3.09,314.19,14.52,0
2017,10,24,96.23,54.19,22.27,3.61,166.5,12.22,0
2017,10,25,96.33,53.25,22.21,4.68,133.31,11.85,0
2017,10,26,96.32,50.19,22.44,3.29,123.38,11.44,0
2017,10,27,96.24,50.31,22.62,2.96,136.19,12.13,0
2017,10,28,96.26,53.19,22.81,3.98,103.25,12.71,0
2017,10,29,96.36,58,22.65,2.57,127.31,13.98,0
2017,10,30,96.36,58.94,22.61,3.01,114.88,13.77,0
2017,10,31,96.21,55.19,22.37,2.53,108.81,12.32,0
2017,11,1,96.29,58,21.16,3.52,84.69,11.69,0
2017,11,2,96.25,55.88,20.98,4.02,85.44,11.65,0
2017,11,3,96.16,56.56,21.33,5.23,102.62,12.05,0
2017,11,4,96.22,63.25,21.19,4.56,91.19,12.6,0
2017,11,5,96.27,63.62,20.83,2.49,95.62,12.3,0
2017,11,6,96.28,61.31,21.32,3.2,92.06,12.15,0
2017,11,7,96.27,61.31,21.42,3.06,115.5,12.83,0
2017,11,8,96.26,63.94,21.98,2.63,109.06,13.55,0
2017,11,9,96.16,61.06,22.3,5.07,97.44,13.08,0
2017,11,10,96.19,59.62,21.84,3.55,90.12,12.3,0
2017,11,11,96.25,54.44,20.57,2.38,81.69,9.9,0
2017,11,12,96.1,51,20.1,3.28,82.56,8.6,0
2017,11,13,95.9,54.44,20.2,1.53,129.56,10.11,0
2017,11,14,95.83,53.44,21.63,2.33,124.88,11.52,0
2017,11,15,95.91,60.69,22.61,5.94,66.75,13.34,0
2017,11,16,95.99,60.88,22.2,4.01,76.19,12.97,0
2017,11,17,96,61.25,22.84,4.51,100.94,13.53,0
2017,11,18,96.06,57.06,23.83,4.65,129.5,13.61,0
2017,11,19,96.18,55.62,23.85,4.13,169.12,13.44,0
2017,11,20,96.28,63.06,23.61,3.44,91.94,15.02,0.19
2017,11,21,96.18,64.69,24.31,5.54,104.31,16.22,0.43
2017,11,22,96.09,68.19,24.9,6.38,118.19,16.75,0.04
2017,11,23,96.07,63.56,23.94,4.32,145.5,14.44,0
2017,11,24,96.25,57.88,22.55,6.04,111.31,11.58,0
2017,11,25,96.31,55.19,21.61,4.44,91.88,10.26,0
2017,11,26,96.41,48.44,21.73,4.48,106.12,8.52,0
2017,11,27,96.26,43.25,21.17,3.53,106.38,6.59,0
2017,11,28,96.18,40.56,21.52,7.01,149,5.96,0
2017,11,29,96.27,43.88,20.98,4.3,139.12,6.44,0
2017,11,30,96.24,46.44,20.9,3.84,109.38,7.18,0
2017,12,1,96.16,46.06,21.01,3.67,101.5,7.22,0
2017,12,2,96.22,48.69,20.8,3.88,107.88,8.38,0
2017,12,3,96.2,51.06,21.26,3.71,116.19,9.55,0
2017,12,4,96.06,51.19,22.12,4.05,109.5,10.08,0.1
2017,12,5,95.85,59.81,22.62,6.32,98.88,13.39,1.88
2017,12,6,95.84,66.31,24.01,7.15,186.19,16.26,0.04
2017,12,7,95.99,68,24.89,4.04,162.31,17.25,0
2017,12,8,96.14,56.06,23.78,3.94,89.38,12.87,0
2017,12,9,96.16,57.44,23.87,3.86,80.75,13.33,0
2017,12,10,96.22,52.06,23.68,4.19,94.19,11.4,0
2017,12,11,96.22,51.06,23.16,2.53,211.75,10.71,0
2017,12,12,96.27,63,22.75,5.48,273.69,12.83,0
2017,12,13,96.3,52.44,22.16,6.23,241.69,9.83,0
2017,12,14,96.33,47.69,22.27,4.36,248.19,9.41,0
2017,12,15,96.4,48.19,23.16,4.23,190.31,10.89,0
2017,12,16,96.56,47.5,24.01,4.45,119.06,10.56,0
2017,12,17,96.68,50.31,23.14,4.76,94.31,10.53,0
2017,12,18,96.72,49.94,20.9,4.62,70.12,9.05,0
2017,12,19,96.65,30.12,19.83,2.8,75.12,-0.63,0
2017,12,20,96.66,29.56,19.05,4.27,72.25,-0.1,0
2017,12,21,96.64,29.81,20.81,3.09,89.88,0.48,0
2017,12,22,96.53,32,19.71,4.8,77.81,1.18,0
2017,12,23,96.29,32.75,20.87,5.52,98.38,2.01,0
2017,12,24,96.21,32.88,21.44,6.16,153.38,3.51,0
2017,12,25,96.36,31.69,20.65,6.62,75.75,2.33,0
2017,12,26,96.46,28.88,19.04,3.05,81.88,-1.41,0
2017,12,27,96.36,26.38,19.6,4.66,119.31,-1.76,0
2017,12,28,96.26,22.62,20.13,5.52,128.56,-3.29,0
2017,12,29,96.28,23.88,20.62,7.58,147.88,-1.91,0
2017,12,30,96.25,29.19,20.82,6.42,137,0.83,0
2017,12,31,96.12,31.62,21.08,7.07,152.12,2.3,0
2018,1,1,95.95,33.06,20.86,2.31,191.62,3.05,0
2018,1,2,96,35.06,20.6,5.71,105.31,3.65,0
2018,1,3,96.16,34,20.73,5.65,142.31,2.73,0
2018,1,4,96.19,29.88,20.94,3.46,175.12,2.05,0
2018,1,5,96.12,33.06,20.77,3.66,243.81,3.26,0
2018,1,6,96.06,27.88,20.24,3.79,304.25,0.14,0
2018,1,7,96.17,27.69,19.57,4.12,162.06,-0.93,0
2018,1,8,96.21,29.5,20.01,4.64,109.88,0.69,0
2018,1,9,96.43,38,20.5,4.8,113.94,4.22,0
2018,1,10,96.49,30.75,21.45,4.66,102.31,2.03,0
2018,1,11,96.41,29.88,23.33,6.63,82.19,3.1,0
2018,1,12,96.33,32.19,24.64,5.62,81.88,5.4,0
2018,1,13,96.28,34.44,25.26,4.89,99.06,6.83,0
2018,1,14,96.29,34.12,26.33,4.67,187.75,7.69,0
2018,1,15,96.32,37.56,26.44,3.77,135.44,9.29,0
2018,1,16,96.18,31.62,25.05,4.67,140.69,5.83,0
2018,1,17,96.13,29.06,25.18,6.12,88.06,4.14,0
2018,1,18,96.25,29,24.49,3.98,104.25,3.66,0
2018,1,19,96.29,28.44,23.9,3.68,121.12,3.05,0
2018,1,20,96.22,22.38,23.39,5.84,145.25,-0.52,0
2018,1,21,96.08,26.56,23.62,4.28,172.25,1.47,0
2018,1,22,95.9,24.44,22.91,4.28,180.31,-0.23,0
2018,1,23,95.92,37.88,23.15,6.52,276.06,5.73,0.01
2018,1,24,96.1,30.88,20.85,4.25,141.19,-0.6,0
2018,1,25,96.05,15.25,19.94,6.52,137.31,-8.42,0
2018,1,26,96.06,13.06,19.98,5.19,74.56,-9.9,0
2018,1,27,96.04,15.56,20.94,4.47,101.56,-7.31,0
2018,1,28,96.11,17.94,22.05,5.4,136.25,-4.52,0
2018,1,29,96.31,20.75,22.42,4.87,97.06,-2.65,0
2018,1,30,96.37,20.75,22.79,3.2,84.88,-2.39,0
2018,1,31,96.34,17.5,23.48,3.45,87.94,-3.3,0
2018,2,1,96.28,15.31,23.8,3.98,90.5,-4.71,0
2018,2,2,96.1,15.88,24.59,5.07,196.88,-4.61,0
2018,2,3,96.11,19.94,24.51,5.8,170.44,-1.96,0
2018,2,4,96.1,21.31,25.07,5.05,91.56,-0.42,0
2018,2,5,96.24,21.75,25.57,6.55,175.12,0.9,0
2018,2,6,96.31,24.81,24.27,6.8,160.69,2.06,0
2018,2,7,96.16,25.5,25.32,3.27,255.19,2.58,0
2018,2,8,96.07,34.5,25.33,5.46,280.75,5.56,0
2018,2,9,96.11,34,24.2,4.3,241.12,3.77,0
2018,2,10,96.14,23.56,24.18,3.23,223.44,0.15,0
2018,2,11,96.14,35.25,25.22,8.76,230.12,6.94,0.48
2018,2,12,96.36,40.81,25.33,5.76,263.06,7.51,0
2018,2,13,96.55,30.94,25.07,6.59,215,3.89,0.01
2018,2,14,96.73,48.12,25.15,5.22,65.56,10.69,0
2018,2,15,96.72,37.31,25.1,5.01,78.69,6.9,0
2018,2,16,96.56,27.25,25.93,6.3,140.06,2.81,0
2018,2,17,96.19,19.25,25.78,5.16,173.31,-1.32,0
2018,2,18,96.03,17.62,26.29,4.16,144.81,-1.52,0
2018,2,19,96.05,18.88,26.72,4.3,40.94,-0.06,0
2018,2,20,96.07,21.31,27.3,5.18,55.69,1.52,0
2018,2,21,95.98,23.31,27.54,4.8,90.31,2.32,0
2018,2,22,95.92,21.31,28.19,4.16,164.56,2.41,0
2018,2,23,95.96,21.06,28.87,4.34,166,2.93,0
2018,2,24,96.12,24.94,29.55,4.39,120.56,5.33,0
2018,2,25,96.22,27,29.77,3.87,74.38,6.48,0
2018,2,26,96.15,26.62,30.08,5.9,90.38,6.62,0
2018,2,27,96.07,23.56,29.94,3.83,64.38,4.51,0
2018,2,28,96.02,22.25,30.52,6.08,95.75,4.05,0
2018,3,1,95.93,21.12,30.37,5.9,159.31,3.69,0
2018,3,2,95.9,23.62,30.5,3.69,251.5,4.77,0
2018,3,3,95.86,21.75,29.92,4.54,152.94,3.35,0
2018,3,4,95.81,22.06,29.9,5.57,255.31,3.56,0
2018,3,5,95.98,25.5,29.41,3.34,117.94,5.31,0
2018,3,6,96.04,25.19,30.52,6.14,68.94,5.35,0
2018,3,7,95.9,21.12,30.94,6.16,163.75,4.83,0
2018,3,8,95.95,22.19,31.25,5.62,171.19,5.62,0
2018,3,9,96.02,24.19,31.34,4.29,233.25,6.01,0
2018,3,10,96.04,22.06,31.69,4.78,80.88,5.22,0
2018,3,11,96.06,24.31,32.04,3.96,177.19,6.56,0.01
2018,3,12,96.12,14.5,30.05,2.54,115.44,-1.77,0
2018,3,13,96.03,16.62,30.91,5.8,265.06,1.13,0
2018,3,14,95.94,17.62,31.55,7.35,309.81,1.37,0
2018,3,15,95.98,19.81,29.87,4.6,289.5,2.98,0
2018,3,16,95.89,22.44,31.72,3.04,221.88,5.14,0.01
2018,3,17,95.93,23.88,31.46,3.24,90.25,4.96,0
2018,3,18,95.94,23.94,32.55,2.45,173.81,6.87,0.02
2018,3,19,96.08,31.81,32.82,4.81,247.62,11.51,0.62
2018,3,20,95.98,31.81,33.01,6.1,314.88,10.44,0.23
2018,3,21,95.94,28.44,31.09,6.65,288.19,5.87,0
2018,3,22,95.9,30.94,29.34,4.69,305.62,5.66,0
2018,3,23,95.94,30.31,28.33,6.16,248.44,5.05,0
2018,3,24,96.08,16.06,30.88,6.17,47.5,-0.49,0
2018,3,25,96.21,16.25,31.9,4.87,47.56,0.62,0
2018,3,26,96.18,14.19,32.19,4.22,115.94,-0.53,0
2018,3,27,95.96,13.81,32.51,5.66,237.94,-0.54,0
2018,3,28,95.91,16.75,32.15,3.78,299.94,0.34,0
2018,3,29,95.87,17.31,32.17,4.48,263.62,0.6,0
2018,3,30,95.76,20.19,32.83,5.2,274.69,1.5,0
2018,3,31,95.73,24.19,32.93,6.18,314.38,4.65,0
2018,4,1,95.73,24.44,33.07,5.67,315.25,4.49,0
2018,4,2,95.82,16.06,32.55,4.04,256.19,-0.02,0
2018,4,3,95.82,18.69,32.44,4.14,267.19,2.1,0
2018,4,4,95.66,18.69,33.33,4.58,253.25,2.98,0
2018,4,5,95.56,22.5,32.18,4.71,311.25,5.72,0
2018,4,6,95.68,24.44,30.8,3.76,293.06,6.37,0
2018,4,7,95.78,22.44,34.67,7.12,292.44,6.01,0
2018,4,8,95.86,26.19,34.24,5.45,200.38,8.57,0
2018,4,9,95.88,21.44,35.02,3.63,170.38,5.65,0
2018,4,10,95.75,22.62,36.1,5.55,209.5,7.24,0.39
2018,4,11,95.75,26.88,35.54,6.82,268.38,9.04,0.02
2018,4,12,95.72,28.75,34.77,4.96,259.94,9.14,0
2018,4,13,95.76,29.56,36.05,4.98,221.25,10.37,0
2018,4,14,95.7,26.38,35.97,5.31,308.69,9.21,0
2018,4,15,95.74,24.94,37.2,5.92,256.31,9.44,0
2018,4,16,95.86,28.5,37.44,4.39,310.38,11.95,0.04
2018,4,17,95.93,26.62,37.81,5.69,304.25,11.58,0.96
2018,4,18,95.89,19.62,36.71,4.23,319.62,6.69,0.03
2018,4,19,95.65,16.44,35.76,5.19,310.38,2.73,0
2018,4,20,95.68,24.44,34.5,2.45,283.25,7.57,0
2018,4,21,95.78,27.38,34.89,3.96,301.56,8.96,0
2018,4,22,95.76,20.38,35.37,5.44,305.31,4.71,0
2018,4,23,95.77,16.19,35,5.37,283.06,0.44,0
2018,4,24,95.79,14.62,34.07,4.58,288.5,-1.95,0
2018,4,25,95.69,12.25,34.71,6.48,284.56,-3.06,0
2018,4,26,95.63,20.94,35.53,7.27,250.88,3.26,0
2018,4,27,95.71,23.12,36.7,7.03,256.94,5.88,0
2018,4,28,95.73,25.5,37.8,7.16,310.19,8.84,0
2018,4,29,95.66,28.81,36.21,2.99,292.31,11.03,0
2018,4,30,95.56,32.81,35.1,3.56,282.56,11.67,0
2018,5,1,95.66,32,36.23,4.48,285.88,11.81,0
2018,5,2,95.62,28.12,36.87,5.84,295.88,10.12,0
2018,5,3,95.65,30.06,37.22,7.33,291.5,10.44,0
2018,5,4,95.68,26.62,36.82,6.83,257,8.88,0
2018,5,5,95.73,29.81,36.85,6.66,282.69,10.75,0
2018,5,6,95.74,30.62,37.85,6.21,291.38,12.34,0
2018,5,7,95.75,26.25,36.42,5.1,291,9.66,0
2018,5,8,95.68,30.75,35.01,3.15,292.12,10.14,0
2018,5,9,95.74,28.75,35.59,2.66,316.94,9.98,0
2018,5,10,95.77,22.88,38.19,6.02,311.31,8.58,0
2018,5,11,95.67,29.69,37.84,6.25,309.5,12.01,0
2018,5,12,95.65,29.88,36.53,2.37,301.12,12,0
2018,5,13,95.63,33.88,36.56,2.93,288.19,13.44,0
2018,5,14,95.66,34.88,36.62,3.91,288.31,13.35,0.01
2018,5,15,95.59,35.25,36.9,5.67,307.88,13.74,0
2018,5,16,95.5,32.44,37.58,4.3,304.44,13.3,0
2018,5,17,95.48,27.56,37.55,3.31,305.19,11.63,0
2018,5,18,95.46,26.88,36.89,2.68,288.69,11.34,0
2018,5,19,95.42,27.19,36.73,4.34,285.56,9.9,0
2018,5,20,95.48,32.06,36.39,4.37,287.5,12.15,0
2018,5,21,95.49,28.25,36.84,3.81,294.88,10.62,0
2018,5,22,95.53,27.38,36.37,5.73,296.62,11.01,0
2018,5,23,95.42,26.94,37.77,5.85,299.06,10.82,0
2018,5,24,95.34,27.94,37.23,2.38,289.75,11.52,0
2018,5,25,95.38,30.75,36.35,2.1,301.38,11.43,0
2018,5,26,95.31,30.75,38.13,4.51,310.81,12.58,0
2018,5,27,95.22,27.69,40.05,5.6,298.5,13.27,0
2018,5,28,95.09,33.62,39.08,4.56,297.5,15.01,0
2018,5,29,95.13,42.69,37.54,2.71,280.12,18.1,0
2018,5,30,95.17,42.81,37.56,4.21,274.31,17.24,0
2018,5,31,95.3,43.25,38.82,6.91,278.81,18.06,0
2018,6,1,95.43,43.94,38.64,8.57,272.88,18.8,0.72
2018,6,2,95.47,42.38,37.36,4.57,306.88,18.21,3.06
2018,6,3,95.36,48,35.47,4.03,288.88,19.61,7.6
2018,6,4,95.26,49.44,34.74,2.97,292.56,19.45,0.05
2018,6,5,95.31,50.75,34.17,2.97,298.31,19.92,2.39
2018,6,6,95.47,54.38,33.67,4.83,286.75,20.66,8.85
2018,6,7,95.24,61,32.84,3.34,283.88,21.67,0.4
2018,6,8,95.08,61.88,32.37,3.7,281.56,21.51,0.17
2018,6,9,94.95,60.81,32.1,5.56,261.06,20.84,0.04
2018,6,10,95,62.06,32.24,4.55,261.38,21.66,0.34
2018,6,11,95.13,62.44,31.87,4.19,267.31,21.6,0.25
2018,6,12,95.11,58.56,33.43,3.05,265.12,21.03,0.01
2018,6,13,95.18,56.31,34.41,3.66,258.56,20.65,0
2018,6,14,95.31,54.81,33.59,3.48,261.62,19.56,0
2018,6,15,95.39,54.88,33.92,3.7,251.81,19.78,0.56
2018,6,16,95.5,56.25,32.9,5.59,248.12,19.52,0.17
2018,6,17,95.42,60.25,32.38,4.43,250.69,20.53,0.74
2018,6,18,95.29,55.31,35.71,4.53,271.88,20.21,1.27
2018,6,19,95.28,53.44,35.48,4.48,288.81,20.19,2.61
2018,6,20,95.3,55.5,34.37,3.76,301.62,20.55,1.98
2018,6,21,95.33,65.81,31.27,2.73,292.06,22.05,21.5
2018,6,22,95.33,69.94,30.52,2.36,288.25,22.15,8.63
2018,6,23,95.28,70.69,30.56,5.48,283.69,22.15,9.69
2018,6,24,95.25,72.88,29.99,3.15,249.38,22.02,1.88
2018,6,25,95.09,84.38,26.29,6.27,255.38,23.18,15.79
2018,6,26,95.04,77.06,27.87,2.75,256.88,22.4,8.69
2018,6,27,95.06,76.81,27.26,3.3,258.19,22.13,1.23
2018,6,28,95.12,75.12,28.03,3.49,260.94,21.92,1.7
2018,6,29,95.22,70.12,28.86,2.24,235.94,21.08,2.08
2018,6,30,95.39,65.56,30.41,3.62,230.56,20.32,0.21
2018,7,1,95.42,62.75,31.29,4.07,247.19,19.99,0.02
2018,7,2,95.33,71,29.25,2.19,231.62,21.63,0.59
2018,7,3,95.31,74.38,28.01,7.25,234.19,21.9,1.69
2018,7,4,95.35,76.31,27.12,4.45,240.06,21.83,2
2018,7,5,95.36,76.19,27.75,3.73,265,22.23,8.87
2018,7,6,95.36,74.12,28.31,2.42,278.06,21.88,4.11
2018,7,7,95.22,78.75,26.8,5.87,287.44,22.15,4.48
2018,7,8,95.15,76.06,27.87,3.24,286,22.17,4.36
2018,7,9,95.15,78.75,27.12,4.34,272.31,21.95,2.16
2018,7,10,95.14,79.75,25.94,4.23,269.12,21.54,4.97
2018,7,11,95.11,80.12,26.18,4.45,262,21.9,8.99
2018,7,12,95.09,75.75,27.11,5.2,267.38,21.08,4.53
2018,7,13,95.07,72.56,27.37,3.34,254.88,20.46,2.29
2018,7,14,95,79.12,27.08,4.51,254.38,22.05,12.74
2018,7,15,94.85,80.56,27,4.01,251.62,22.67,5
2018,7,16,94.81,81.38,26.68,6.06,253.56,22.65,6.57
2018,7,17,94.98,83.75,25.46,6.17,249.56,22.38,9.47
2018,7,18,95.11,78.81,26.78,5.59,250.94,21.99,0.14
2018,7,19,95.12,78.12,27.09,3.85,258.62,22.01,0.79
2018,7,20,95.12,80.81,26.3,4.14,248.81,22.18,1.91
2018,7,21,95.18,81.44,26.28,2.79,249.06,22.3,4.32
2018,7,22,95.23,79.88,25.83,5.5,256.06,21.51,2.01
2018,7,23,95.19,82.5,25.28,3.69,254.94,21.59,4.49
2018,7,24,95.31,77.44,26.65,4.06,256.12,21.37,2.48
2018,7,25,95.36,77.62,26.59,4.7,252.12,21.4,0.76
2018,7,26,95.4,76.25,26.69,5.8,249.75,21.26,0.16
2018,7,27,95.36,74.94,27.09,3.41,249.31,21.08,0.01
2018,7,28,95.38,73.06,28.14,3.04,252.25,21.31,0
2018,7,29,95.36,72.69,28.56,3.62,256.44,21.29,0
2018,7,30,95.34,72.12,28.59,4.14,259.62,21.12,0.01
